grid_id,fit_eligible,built_frac,avg_height_m,facade_to_site_ratio,uwg_treecover,uwg_grasscover
1207,False,0.1747293544456377,17.380041819503255,0.585039695863186,0.04985894259502995,0.21139910274569432
1208,False,0.1492290025546044,17.29755500859803,0.468135199909755,0.0756152469276099,0.2873859993716592
1209,False,0.0989333710348478,19.561106408241063,0.3492057877464765,0.08266065236458625,0.30769105869756974
1210,False,0.0644980069251804,16.370996268690785,0.1955549632180311,0.07650558741218132,0.3138038084154381
1211,False,0.0582388113050059,10.580849233110618,0.1272501088330311,0.053929691126556135,0.34833513222169393
1212,True,0.0362159005433414,6.674974572767571,0.0680862041193609,0.0428220407162772,0.31037301958881747
1213,True,0.0399695346271268,6.4657135762849895,0.0762177323681917,0.016395758330055046,0.3163082243783515
1214,True,0.0587178961738707,6.535025593971225,0.119773678389795,0.0036376536252258817,0.3931513325774952
1215,True,0.0572453210189567,6.9096447105482675,0.1371700294247942,0.004986185056196293,0.4333105039120267
1216,True,0.0567920633071388,6.826149254939959,0.1577518513913705,0.0039537306033298365,0.44125522949055107
1217,True,0.0612197577549355,6.821991266488567,0.176738249356313,0.0039537306033298365,0.5169484090957995
1218,True,0.0787224748915563,7.259850220036119,0.2390758793865458,0.0039537306033298365,0.5037729913584112
1219,True,0.0831218703351734,7.340190036750334,0.2597776329513776,0.0039537306033298365,0.46300843083889986
1220,True,0.1087423680736038,7.302620283811949,0.3102432886773936,0.0011261858225045725,0.41388701438546394
1221,True,0.1085823536446229,7.3990847270667395,0.299860733581842,0.0,0.3921004505185865
1222,True,0.110069404323146,7.408151378981915,0.2962530621049112,0.0013066678797681816,0.3559828444535391
1223,True,0.0892816053955551,7.099334929686877,0.2287791478057533,0.0013066678797681816,0.3615067975787235
1224,True,0.0801886966717045,6.993251147280432,0.204432243924321,0.0013066678797681816,0.3632230786169135
1225,True,0.0586675004152724,6.527830676940616,0.159133886871457,0.0013066678797681816,0.4109528034855606
1226,True,0.0622281774538312,6.536315777735295,0.1738236592670156,0.0013066678797681816,0.4440649449466676
1227,True,0.0638904091573522,6.167862968934136,0.1746460947944237,0.0,0.4905363209657485
1228,True,0.073131962644564,6.036464427397188,0.1942510453176914,0.0,0.4998452133862539
1229,True,0.0721922027196386,5.817202587779309,0.1858117355063591,0.0,0.5206473636125862
1230,True,0.0664546337255298,5.806308845354947,0.1678052780181088,0.0,0.4744635098896309
1231,True,0.0558620729947754,5.423399983796149,0.1295791448396037,0.0,0.4159942547376948
1232,True,0.0416710542631313,5.1004616373567275,0.0936631657533695,0.0,0.3507634618213875
1233,True,0.0295641681259738,4.98388453091121,0.0657554964123869,0.0,0.2962876210013013
1234,True,0.0245328926710441,4.770490330841,0.0482816877596587,0.0,0.2840799165521412
1235,True,0.022013155544717,4.669742241464526,0.0393861540933712,0.0,0.3111908057121524
1236,False,0.0184981872255561,5.200727115418054,0.0347048805701176,0.0,0.3255398977528266
1237,False,0.0198627107680023,5.3089851717126875,0.0369611658783929,0.0,0.3290527373319389
1238,False,0.0180175253518377,5.4005720092296166,0.0339174759326777,0.0,0.3250817006907757
1239,False,0.0099337124651823,5.953526883072605,0.021335550031325,0.001330529695214238,0.28630924474931024
1240,False,0.0308985413134859,5.0116154849374475,0.0196839763038664,7.94386778579792e-18,0.06840937812022939
1241,False,0.0794466539161475,7.338659559393488,0.0482703985194899,7.958078640513121e-18,0.049202846713913395
1242,False,0.1521847500319307,8.31621029503812,0.1071568332448714,7.275957614183426e-18,0.048536056499727795
1243,False,0.250518397803818,8.632449181584818,0.1362146224773398,7.275957614183426e-18,0.059124343323458596
1244,True,0.3999085313176583,8.76695028799069,0.147581429916236,0.0,0.0502194740864407
1245,True,0.5667849522115503,8.83600571193986,0.1638563347926245,0.0,0.0233516576220721
1246,True,0.6663391068797869,8.944707236038495,0.1633483985865075,0.0009079776983573829,0.026473512174315518
1247,True,0.7371705932891488,9.237056460326862,0.1300606727494935,0.005213146858186534,0.020562107435323367
1248,True,0.7617987191174355,9.59457559539175,0.1068305401391801,0.009354744673846276,0.011294361788934126
1249,True,0.7361247995778577,9.92590051500169,0.0947867300382172,0.012829127712209447,0.009151688526058951
1250,True,0.6807353750671981,10.106648485871208,0.1030763801842833,0.017258341269746045,0.003602523345117556
1251,True,0.5680316609902974,10.170511481277591,0.1173125662063854,0.02008882936726298,0.0
