grid_id,grid_row,grid_col,center_x_3003,center_y_3003,center_lon,center_lat,fit_eligible,edge_support,qa_score,qa_reasons,exclusion_reason,assignment_status,building_fraction,avg_height_m,facade_to_site_ratio,uwg_tree_cover_fraction,uwg_grass_cover_fraction,road_fraction,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac,cluster_k4_provisional,cluster_k4_label,distance_to_medoid_k4,distance_ratio_p95_k4,outlier_gt_cluster_p99_k4,cluster_k7_provisional,cluster_k7_label,distance_to_medoid_k7,distance_ratio_p95_k7,outlier_gt_cluster_p99_k7,cluster_k8_provisional,cluster_k8_label,distance_to_medoid_k8,distance_ratio_p95_k8,outlier_gt_cluster_p99_k8,epw_category,epw_category_name,representative_k7_cluster,representative_grid_id,epw_filename,release_version,archived_building_fraction,archived_avg_height_m,archived_facade_to_site_ratio,archived_uwg_tree_cover_fraction,archived_uwg_grass_cover_fraction,canopy_area_delta_m2,canopy_corrected_gt_2p5_m2,archived_k4,archived_k7,archived_k8,c6_out_of_domain,epw_recommendation_available,recommendation_status
12255,128,113,1399350.0,4997450.0,7.719892225343692,45.12317003138277,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.03889520838834,8.070434437395612,0.029508704811861,0.0,0.1342874905797719,0.0434468212069489,13.428749057977196,0.0,0,0.0,,17,0.9881303523202214,1.0,"open, low-rise, mixed-green",0.39687986172813083,0.3156613477603897,False,0.0,"open, low-rise, mixed-green",0.14648622226125968,0.17197157758948067,False,0.0,"open, low-rise, mixed-green",0.27545360263903906,0.3134633226379862,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.03889520838834,8.070434437395612,0.029508704811861,0.0,0.1342874905797719,0.0,False,1.0,0.0,0.0,False,True,provisional
12256,128,114,1399450.0,4997450.0,7.721163400245657,45.1231842783581,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0348288894509122,9.292912509943012,0.0339696286842156,0.0,0.1192053984057156,0.0368690841076002,11.920539840571566,0.0,0,0.0,,11,0.9899250768690188,1.0,"open, low-rise, mixed-green",0.44020978424949986,0.3501241236792595,False,0.0,"open, low-rise, mixed-green",0.3111505017066977,0.3652837913372173,False,0.0,"open, low-rise, mixed-green",0.4469319745871393,0.5086039187907331,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0348288894509122,9.292912509943012,0.0339696286842156,0.0,0.1192053984057156,0.0,False,1.0,0.0,0.0,False,True,provisional
12257,128,115,1399550.0,4997450.0,7.722434576094585,45.123198511188406,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0588244695539289,10.972686831333956,0.0532220104667343,0.0,0.121435531118606,0.0338880845346142,12.143553111860609,0.0,0,0.0,,17,0.9898577978780282,1.0,"open, low-rise, mixed-green",0.5284176807831834,0.42028092977592413,False,0.0,"open, low-rise, mixed-green",0.5344003670724451,0.6273741842146654,False,0.0,"open, low-rise, mixed-green",0.6752822348611598,0.768464129820693,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0588244695539289,10.972686831333956,0.0532220104667343,0.0,0.121435531118606,0.0,False,1.0,0.0,0.0,False,True,provisional
12258,128,116,1399650.0,4997450.0,7.723705752889531,45.12321272987363,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1064842301872183,11.48233294969602,0.0765088495656777,0.0,0.1581586073230305,0.0334810768003548,15.815860732303058,0.0,0,0.0,,23,0.9918976415157308,1.0,"open, low-rise, mixed-green",0.5872229526489893,0.46705213981351495,False,0.0,"open, low-rise, mixed-green",0.6660995775203018,0.7819861377375917,False,0.0,"open, low-rise, mixed-green",0.7973489421112995,0.9073747676613912,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1064842301872183,11.48233294969602,0.0765088495656777,0.0,0.1581586073230305,0.0,False,1.0,0.0,0.0,False,True,provisional
12259,128,117,1399750.0,4997450.0,7.724976930629559,45.12322693441376,True,False,0,,,fit_member,0.1538466556560368,11.797219489728842,0.0927576100761461,0.0,0.2135314351868415,0.0357510528779567,21.35314351868415,0.0,0,0.0,,27,0.9802361928061364,1.0,"open, low-rise, mixed-green",0.7894469565346351,0.6278925042958348,False,3.0,"moderate-density, mid-rise, mixed-green",0.7638571990496155,0.72722931532245,False,4.0,"moderate-density, mid-rise, mixed-green",0.8431345796163652,0.7569890235173282,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1538466556560368,11.797219489728842,0.0927576100761461,0.0,0.2135314351868415,0.0,False,1.0,3.0,4.0,False,True,candidate
12260,128,118,1399850.0,4997450.0,7.726248109313725,45.123241124808786,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1787293926018617,11.710886060148148,0.1047584334820946,0.0,0.277915605982311,0.0394740851541532,27.7915605982311,0.0,0,0.0,,36,0.8526589832329503,0.0,"open, low-rise, green",0.9584995359959116,0.5784032504253542,False,3.0,"moderate-density, mid-rise, mixed-green",0.9199819460760674,0.8758676904352343,False,4.0,"moderate-density, mid-rise, mixed-green",0.9411615002093499,0.845000243424663,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1787293926018617,11.710886060148148,0.1047584334820946,0.0,0.277915605982311,0.0,False,0.0,3.0,4.0,False,True,provisional
12261,128,119,1399950.0,4997450.0,7.727519288941092,45.12325530105866,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1827663021629983,11.313061163788351,0.1094034975503336,0.0,0.3067710516935794,0.065823653825092,30.677105169357937,0.0,0,0.0,,44,0.8553141267549844,0.0,"open, low-rise, green",0.868115609572549,0.5238613806943896,False,1.0,"open, low-rise, green",0.9367796993904084,0.7841581203775526,False,2.0,"open, low-rise, green",0.8772976671156326,0.812107036251707,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1827663021629983,11.313061163788351,0.1094034975503336,0.0,0.3067710516935794,0.0,False,0.0,1.0,2.0,False,True,provisional
12262,128,120,1400050.0,4997450.0,7.728790469510722,45.12326946316333,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.151353798810398,11.269635065561696,0.0867712415015806,0.0,0.3469178813352541,0.0760551326221326,34.69178813352541,0.0,0,0.0,,34,0.8269089315356009,0.0,"open, low-rise, green",0.7182675482603206,0.4334360831559041,False,1.0,"open, low-rise, green",0.7595905086681638,0.635836863161592,False,2.0,"open, low-rise, green",0.728969701994033,0.6748010924844227,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.151353798810398,11.269635065561696,0.0867712415015806,0.0,0.3469178813352541,0.0,False,0.0,1.0,2.0,False,True,provisional
12263,128,121,1400150.0,4997450.0,7.730061651021669,45.12328361112285,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.1243465874850577,10.802977367634735,0.0729520578312321,0.0,0.2974157884321444,0.0895071236935059,29.741578843214445,0.0,0,0.0,,29,0.7914552579950047,0.0,"open, low-rise, green",0.7127297023600805,0.430094289082185,False,1.0,"open, low-rise, green",0.8047865715552335,0.6736695144723033,False,2.0,"open, low-rise, green",0.7200721202540524,0.6665646762627544,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1243465874850577,10.802977367634735,0.0729520578312321,0.0,0.2974157884321444,0.0,False,0.0,1.0,2.0,False,True,provisional
12264,128,122,1400250.0,4997450.0,7.731332833473,45.12329774493712,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0750980248931885,9.32707967224206,0.0493947901776733,0.0,0.2203813397932638,0.0873204605503595,22.03813397932639,0.0,0,0.0,,27,0.683081205283738,1.0,"open, low-rise, mixed-green",0.6351135545512094,0.5051422859743364,False,0.0,"open, low-rise, mixed-green",0.5281341783917893,0.6200178176141001,False,0.0,"open, low-rise, mixed-green",0.6208144489072467,0.7064803583315179,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0750980248931885,9.32707967224206,0.0493947901776733,0.0,0.2203813397932638,0.0,False,1.0,0.0,0.0,False,True,provisional
12265,128,123,1400350.0,4997450.0,7.732604016863768,45.12331186460611,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0458540325534531,9.547383800144791,0.0381984743821139,0.0,0.149144016079727,0.0773929471094849,14.914401607972705,0.0,0,0.0,,20,0.9897805374585664,1.0,"open, low-rise, mixed-green",0.46361366657538894,0.3687385754321086,False,0.0,"open, low-rise, mixed-green",0.33594577618546917,0.3943928939071059,False,0.0,"open, low-rise, mixed-green",0.47594574629897257,0.5416212879444386,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0458540325534531,9.547383800144791,0.0381984743821139,0.0,0.149144016079727,0.0,False,1.0,0.0,0.0,False,True,provisional
12266,128,124,1400450.0,4997450.0,7.733875201193041,45.12332597012984,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0242711435052166,10.613384494593513,0.0207851757690354,0.0,0.107714924074829,0.0456853951558492,10.7714924074829,0.0,0,0.0,,10,0.9928462876122266,1.0,"open, low-rise, mixed-green",0.5784908625669694,0.46010700706716334,False,0.0,"open, low-rise, mixed-green",0.5002599441104495,0.5872940844911897,False,0.0,"open, low-rise, mixed-green",0.6361689170024766,0.7239535826435516,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0242711435052166,10.613384494593513,0.0207851757690354,0.0,0.107714924074829,0.0,False,1.0,0.0,0.0,False,True,provisional
12267,128,125,1400550.0,4997450.0,7.735146386459872,45.12334006150825,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0212870466421766,10.804164941225844,0.0148307716629652,0.0,0.0381699401679035,0.0274859122666852,3.8169940167903538,0.0,0,0.0,,9,0.9918434537736824,1.0,"open, low-rise, mixed-green",0.7044217410023165,0.5602670671882836,False,0.0,"open, low-rise, mixed-green",0.7072828803057455,0.8303344222453767,False,0.0,"open, low-rise, mixed-green",0.8128610628496802,0.9250273990346187,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0212870466421766,10.804164941225844,0.0148307716629652,0.0,0.0381699401679035,0.0,False,1.0,0.0,0.0,False,True,provisional
12268,128,126,1400650.0,4997450.0,7.736417572663328,45.12335413874133,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0004090661740358,2.253750820066981,0.0009137444614224,0.0,0.0012929154031022,0.0051783076907347,0.1292915403102236,0.0,0,0.0,,7,0.5755484296203621,1.0,"open, low-rise, mixed-green",1.06153428076401,0.8442991798595268,False,0.0,"open, low-rise, mixed-green",0.9654276784208328,1.1333906926104707,True,0.0,"open, low-rise, mixed-green",0.8673430986353252,0.9870273866834625,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0004090661740358,2.253750820066981,0.0009137444614224,0.0,0.0012929154031022,0.0,False,1.0,0.0,0.0,False,True,provisional
12269,128,133,1401350.0,4997450.0,7.745315902233941,45.12345228330096,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2463200228688033,10.907424915339147,0.1791026826539907,0.0,0.0209953724997247,0.089915338064094,2.099537249972479,0.0,0,0.0,,73,0.933966955852175,1.0,"open, low-rise, mixed-green",0.863230386129173,0.6865767034053125,False,3.0,"moderate-density, mid-rise, mixed-green",0.83224408620609,0.7923369678859318,False,4.0,"moderate-density, mid-rise, mixed-green",1.0592440676638004,0.9510179653788919,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2463200228688033,10.907424915339147,0.1791026826539907,0.0,0.0209953724997247,0.0,False,1.0,3.0,4.0,False,True,provisional
12270,128,134,1401450.0,4997450.0,7.746587095896521,45.12346624737032,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2879822047648354,11.1760995439601,0.2145812908152397,0.0,0.0196444818459196,0.0842918793633024,1.96444818459196,0.0,0,0.0,,79,0.9240906612136424,1.0,"open, low-rise, mixed-green",1.013432778930289,0.8060412928707122,False,3.0,"moderate-density, mid-rise, mixed-green",0.8587184594538292,0.8175418626679652,False,7.0,"dense, mid-rise, low-green",1.053594704130524,0.7600537604200222,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2879822047648354,11.1760995439601,0.2145812908152397,0.0,0.0196444818459196,0.0,False,1.0,3.0,7.0,False,True,provisional
12271,128,135,1401550.0,4997450.0,7.747858290487272,45.123480197294086,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2602738967045861,11.554568589588136,0.1925481409016406,0.0,0.015953638226459,0.0610394821347314,1.5953638226459084,0.0,0,0.0,,61,0.9164830966103932,1.0,"open, low-rise, mixed-green",0.9614207911542635,0.7646731718237344,False,3.0,"moderate-density, mid-rise, mixed-green",0.8447255705176123,0.8042199498115714,False,4.0,"moderate-density, mid-rise, mixed-green",1.0718702429020313,0.9623540869132453,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2602738967045861,11.554568589588136,0.1925481409016406,0.0,0.015953638226459,0.0,False,1.0,3.0,4.0,False,True,provisional
12272,128,136,1401650.0,4997450.0,7.749129486005242,45.123494133072235,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.18212953284094,12.380092995581958,0.1562152828120163,0.0,0.0112498081230973,0.0406923368790264,1.1249808123097391,0.0,0,0.0,,44,0.8806493952581681,1.0,"open, low-rise, mixed-green",0.8698914396638546,0.691874621841149,False,3.0,"moderate-density, mid-rise, mixed-green",0.8679912403262808,0.8263700023953885,False,4.0,"moderate-density, mid-rise, mixed-green",1.0797303002642162,0.9694110589450388,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.18212953284094,12.380092995581958,0.1562152828120163,0.0,0.0112498081230973,0.0,False,1.0,3.0,4.0,False,True,provisional
12273,129,61,1394150.0,4997550.0,7.6537712853464415,45.12330960478754,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0547063748390969,6.453728625452097,0.0750345073007624,0.0014396757571389,0.0561123604469593,0.0661418771146701,5.755203620409839,0.1439675757138989,16,0.64,6.625,121,0.9001522488352938,1.0,"open, low-rise, mixed-green",0.42703411814246733,0.3396447597153711,False,0.0,"open, low-rise, mixed-green",0.4280923254011989,0.5025708999573487,False,0.0,"open, low-rise, mixed-green",0.42031465034928683,0.47831368183106837,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0547063748390969,6.453728625452097,0.0750345073007624,0.0014396757571381,0.0561123604469602,2.0554580260068176e-10,False,1.0,0.0,0.0,False,True,provisional
12274,129,62,1394250.0,4997550.0,7.655042429684178,45.123324587733,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0644287329958191,5.815939390770399,0.0960320191813107,0.0055706583294179,0.1267851695734888,0.0737451292763929,13.235582790290682,0.557065832941793,31,1.24,10.67741935483871,182,0.9152193711086672,1.0,"open, low-rise, mixed-green",0.33907705710800223,0.2696874574972975,False,0.0,"open, low-rise, mixed-green",0.24884061681312003,0.29213336777413124,False,0.0,"open, low-rise, mixed-green",0.195188093389001,0.2221220114999446,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0644287329958191,5.815939390770399,0.0960320191813107,0.0055706583294164,0.1267851695734903,3.649347490863874e-10,False,1.0,0.0,0.0,False,True,provisional
12275,129,63,1394350.0,4997550.0,7.656313575017798,45.12333955653449,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0611305536961327,5.792011447842206,0.0901305658238174,0.0055706583294179,0.2757598712104891,0.0761449959066492,28.133052953990717,0.557065832941793,31,1.24,10.67741935483871,171,0.9103469002865944,0.0,"open, low-rise, green",0.5660841754868108,0.3416015499430817,False,1.0,"open, low-rise, green",0.70903600795392,0.5935187788964187,False,2.0,"open, low-rise, green",0.5474664001298671,0.5067850198651636,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0611305536961327,5.792011447842206,0.0901305658238174,0.0055706583294164,0.2757598712104907,3.649347490863874e-10,False,0.0,1.0,2.0,False,True,provisional
12276,129,64,1394450.0,4997550.0,7.657584721346362,45.12335451119196,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0271986921331681,4.082509617727829,0.0457155673651347,0.0054248201079731,0.3683461790025512,0.0923042715269514,37.37709991105244,0.542482010797318,28,1.12,11.321428571428571,129,0.9848364994644696,0.0,"open, low-rise, green",0.4758478627331788,0.2871487571737357,False,1.0,"open, low-rise, green",0.513740969217088,0.43004150607059866,False,2.0,"open, low-rise, green",0.43925056009602764,0.4066105312969787,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0271986921331681,4.082509617727829,0.0457155673651347,0.0054248201079721,0.3683461790025523,2.6147972675971687e-10,False,0.0,1.0,2.0,False,True,provisional
12277,129,65,1394550.0,4997550.0,7.658855868668927,45.123369451705386,True,False,0,,,fit_member,0.0226871730255857,3.2359174755855986,0.0352084501247261,0.0044446374213378,0.3917527040597234,0.0909615526183146,39.61973414810613,0.44446374213378875,16,0.64,15.3125,135,0.9795383569589514,0.0,"open, low-rise, green",0.5881229958489872,0.354900800338418,False,1.0,"open, low-rise, green",0.5898809354855339,0.4937766327749104,False,2.0,"open, low-rise, green",0.5542538598478175,0.5130681139640517,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0226871730255857,3.2359174755855986,0.0352084501247261,0.0044446374213371,0.3917527040597242,1.8144419300369918e-10,False,0.0,1.0,2.0,False,True,candidate
12278,129,66,1394650.0,4997550.0,7.660127016984555,45.12338437807469,True,False,0,,,fit_member,0.0205368384802032,3.443655670959288,0.0328082891629294,0.0041309825722789,0.4048892390257275,0.0917877510261445,40.90202215980065,0.41309825722789395,15,0.6,15.0,122,0.9830713506187178,0.0,"open, low-rise, green",0.5744729928093307,0.3466637529221666,False,1.0,"open, low-rise, green",0.5580614246492221,0.4671412052299155,False,2.0,"open, low-rise, green",0.541408123031887,0.5011769239551311,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0205368384802032,3.443655670959288,0.0328082891629294,0.0041309825722783,0.4048892390257282,1.5916157281026244e-10,False,0.0,1.0,2.0,False,True,candidate
12279,129,67,1394750.0,4997550.0,7.661398166292314,45.123399290299936,True,False,0,,,fit_member,0.0144152179753603,4.186822589920901,0.0245772850762447,0.0,0.338574621994901,0.0926186967428333,33.8574621994901,0.0,0,0.0,,70,0.918012167039914,0.0,"open, low-rise, green",0.5197110079891052,0.31361782141125405,False,1.0,"open, low-rise, green",0.5979214745017918,0.5005071948973754,False,2.0,"open, low-rise, green",0.4886227826052374,0.45231398042039844,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0144152179753603,4.186822589920901,0.0245772850762447,0.0,0.338574621994901,0.0,False,0.0,1.0,2.0,False,True,candidate
12280,129,68,1394850.0,4997550.0,7.662669316591256,45.12341418838104,True,False,0,,,fit_member,0.0150812019853494,4.235749898632948,0.0261042125293198,0.0,0.2137018406862477,0.0952225769706737,21.370184068624777,0.0,0,0.0,,72,0.9179397644396364,1.0,"open, low-rise, mixed-green",0.8336958666120537,0.6630862037976107,False,0.0,"open, low-rise, mixed-green",0.5515097209259852,0.6474601863540494,False,0.0,"open, low-rise, mixed-green",0.4560475342651005,0.5189773304904993,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0150812019853494,4.235749898632948,0.0261042125293198,0.0,0.2137018406862477,0.0,False,1.0,0.0,0.0,False,True,candidate
12281,129,69,1394950.0,4997550.0,7.663940467880441,45.12342907231798,True,False,0,,,fit_member,0.0172085553095086,4.33503977425254,0.0290752380409325,0.0,0.144375229307321,0.0670511641523102,14.4375229307321,0.0,0,0.0,,74,0.9354860976531036,1.0,"open, low-rise, mixed-green",0.6668342858611825,0.5303716053800924,False,0.0,"open, low-rise, mixed-green",0.3957079937412967,0.46455241249303525,False,0.0,"open, low-rise, mixed-green",0.251553174841727,0.2862648854491566,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0172085553095086,4.33503977425254,0.0290752380409325,0.0,0.144375229307321,0.0,False,1.0,0.0,0.0,False,True,candidate
